nome_munic,codigo_ibge,dia,mes,datahora,casos,casos_novos,casos_pc,casos_mm7d,obitos,obitos_novos,obitos_pc,obitos_mm7d,letalidade,nome_ra,cod_ra,nome_drs,cod_drs,pop,pop_60,area,map_leg,map_leg_s,latitude,longitude,semana_epidem
São Paulo,3550308,14,10,2020-10-14,302223,1014,2546.181,662.8571429,13196,54,111.1742,27.2857143,0.0436631229,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,42
São Paulo,3550308,15,10,2020-10-15,303298,1075,2555.237,699,13218,22,111.3596,23.1428571,0.0435809006,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,42
São Paulo,3550308,16,10,2020-10-16,304364,1066,2564.218,726.7142857,13265,47,111.7555,24.4285714,0.0435826839,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,42
São Paulo,3550308,17,10,2020-10-17,305379,1015,2572.77,698.8571429,13283,18,111.9072,22.7142857,0.0434967696,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,42
São Paulo,3550308,18,10,2020-10-18,305471,92,2573.545,652.2857143,13290,7,111.9661,23.1428571,0.0435065849,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,43
São Paulo,3550308,19,10,2020-10-19,305540,69,2574.126,645.5714286,13294,4,111.9998,22.8571429,0.0435098514,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,43
São Paulo,3550308,20,10,2020-10-20,306428,888,2581.607,745.5714286,13337,43,112.3621,27.8571429,0.0435240905,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,43
São Paulo,3550308,21,10,2020-10-21,307230,802,2588.364,715.2857143,13358,21,112.539,23.1428571,0.0434788269,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,43
São Paulo,3550308,22,10,2020-10-22,308077,847,2595.5,682.7142857,13376,18,112.6907,22.5714286,0.043417717,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,43
São Paulo,3550308,23,10,2020-10-23,309507,1430,2607.547,734.7142857,13395,19,112.8507,18.5714286,0.0432785042,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,43
São Paulo,3550308,24,10,2020-10-24,310693,1186,2617.539,759.1428571,13427,32,113.1203,20.5714286,0.0432162939,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,43
São Paulo,3550308,25,10,2020-10-25,311116,423,2621.103,806.4285714,13431,4,113.154,20.1428571,0.043170393,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,44
São Paulo,3550308,26,10,2020-10-26,311301,185,2622.661,823,13432,1,113.1625,19.7142857,0.0431479501,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,44
São Paulo,3550308,27,10,2020-10-27,312632,1331,2633.875,886.2857143,13451,19,113.3225,16.2857143,0.0430250262,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,44
São Paulo,3550308,28,10,2020-10-28,313720,1088,2643.041,927.1428571,13497,46,113.7101,19.8571429,0.0430224404,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,44
São Paulo,3550308,29,10,2020-10-29,315009,1289,2653.901,990.2857143,13533,36,114.0134,22.4285714,0.0429606773,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,44
São Paulo,3550308,30,10,2020-10-30,316265,1256,2664.482,965.4285714,13581,48,114.4178,26.5714286,0.0429418368,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,44
São Paulo,3550308,31,10,2020-10-31,316970,705,2670.422,896.7142857,13597,16,114.5526,24.2857143,0.0428968041,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,44
São Paulo,3550308,1,11,2020-11-01,317215,245,2672.486,871.2857143,13600,3,114.5778,24.1428571,0.0428731302,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,45
São Paulo,3550308,2,11,2020-11-02,317346,131,2673.59,863.5714286,13605,5,114.62,24.7142857,0.0428711879,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,45
São Paulo,3550308,3,11,2020-11-03,317533,187,2675.165,700.1428571,13606,1,114.6284,22.1428571,0.0428490897,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,45
São Paulo,3550308,4,11,2020-11-04,318533,1000,2683.59,687.5714286,13660,54,115.0833,23.2857143,0.0428840968,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,45
São Paulo,3550308,5,11,2020-11-05,319156,623,2688.839,592.4285714,13715,55,115.5467,26,0.0429727155,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,45
São Paulo,3550308,6,11,2020-11-06,319156,0,2688.839,413,13715,0,115.5467,19.1428571,0.0429727155,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,45
São Paulo,3550308,7,11,2020-11-07,319156,0,2688.839,312.2857143,13715,0,115.5467,16.8571429,0.0429727155,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,45
São Paulo,3550308,8,11,2020-11-08,319156,0,2688.839,277.2857143,13715,0,115.5467,16.4285714,0.0429727155,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,46
São Paulo,3550308,9,11,2020-11-09,319156,0,2688.839,258.5714286,13715,0,115.5467,15.7142857,0.0429727155,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,46
São Paulo,3550308,10,11,2020-11-10,324462,5306,2733.541,989.8571429,13715,0,115.5467,15.5714286,0.0422699731,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,46
São Paulo,3550308,11,11,2020-11-11,325408,946,2741.511,982.1428571,13767,52,115.9848,15.2857143,0.0423068886,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,46
São Paulo,3550308,12,11,2020-11-12,327185,1777,2756.482,1147,13840,73,116.5998,17.8571429,0.0423002277,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,46
São Paulo,3550308,13,11,2020-11-13,328953,1768,2771.377,1399.5714286,13840,0,116.5998,17.8571429,0.0420728797,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,46
São Paulo,3550308,14,11,2020-11-14,330266,1313,2782.439,1587.1428571,13949,109,117.5181,33.4285714,0.0422356525,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,46
São Paulo,3550308,15,11,2020-11-15,330566,300,2784.966,1630,13952,3,117.5434,33.8571429,0.0422063975,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,47
São Paulo,3550308,16,11,2020-11-16,330753,187,2786.541,1656.7142857,13958,6,117.5939,34.7142857,0.0422006754,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,47
São Paulo,3550308,17,11,2020-11-17,333009,2256,2805.548,1221,14007,49,118.0067,41.7142857,0.0420619263,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,47
São Paulo,3550308,18,11,2020-11-18,334733,1724,2820.072,1332.1428571,14067,60,118.5122,42.8571429,0.042024539,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,47
São Paulo,3550308,19,11,2020-11-19,336703,1970,2836.669,1359.7142857,14101,34,118.7987,37.2857143,0.0418796387,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,47
São Paulo,3550308,20,11,2020-11-20,338989,2286,2855.928,1433.7142857,14140,39,119.1273,42.8571429,0.0417122679,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,47
São Paulo,3550308,21,11,2020-11-21,340537,1548,2868.97,1467.2857143,14169,29,119.3716,31.4285714,0.0416078135,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,47
São Paulo,3550308,22,11,2020-11-22,341035,498,2873.166,1495.5714286,14175,6,119.4221,31.8571429,0.0415646488,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,48
São Paulo,3550308,23,11,2020-11-23,341340,305,2875.735,1512.4285714,14179,4,119.4558,31.5714286,0.0415392277,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,48
São Paulo,3550308,24,11,2020-11-24,342822,1482,2888.221,1401.8571429,14216,37,119.7675,29.8571429,0.0414675838,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,48
São Paulo,3550308,25,11,2020-11-25,345445,2623,2910.319,1530.2857143,14261,45,120.1467,27.7142857,0.0412829828,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,48
São Paulo,3550308,26,11,2020-11-26,346655,1210,2920.513,1421.7142857,14308,47,120.5426,29.5714286,0.041274466,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,48
São Paulo,3550308,27,11,2020-11-27,347625,970,2928.685,1233.7142857,14340,32,120.8122,28.5714286,0.0412513484,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,48
São Paulo,3550308,28,11,2020-11-28,349033,1408,2940.548,1213.7142857,14384,44,121.1829,30.7142857,0.041211003,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,48
São Paulo,3550308,29,11,2020-11-29,349622,589,2945.51,1226.7142857,14394,10,121.2672,31.2857143,0.0411701781,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,49
São Paulo,3550308,30,11,2020-11-30,349912,290,2947.953,1224.5714286,14401,7,121.3261,31.7142857,0.0411560621,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,49
São Paulo,3550308,1,12,2020-12-01,352144,2232,2966.757,1331.7142857,14470,69,121.9075,36.2857143,0.0410911445,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,49
São Paulo,3550308,2,12,2020-12-02,354203,2059,2984.104,1251.1428571,14518,48,122.3118,36.7142857,0.0409877951,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,49
São Paulo,3550308,3,12,2020-12-03,356278,2075,3001.586,1374.7142857,14602,84,123.0195,42,0.0409848489,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,49
São Paulo,3550308,4,12,2020-12-04,358390,2112,3019.379,1537.8571429,14637,35,123.3144,42.4285714,0.0408409833,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,49
São Paulo,3550308,5,12,2020-12-05,360539,2149,3037.484,1643.7142857,14693,56,123.7862,44.1428571,0.0407528728,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,49
São Paulo,3550308,6,12,2020-12-06,361182,643,3042.901,1651.4285714,14698,5,123.8283,43.4285714,0.0406941653,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,50
São Paulo,3550308,7,12,2020-12-07,361450,268,3045.159,1648.2857143,14705,7,123.8873,43.4285714,0.0406833587,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,50
São Paulo,3550308,8,12,2020-12-08,363495,2045,3062.388,1621.5714286,14761,56,124.3591,41.5714286,0.0406085366,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,50
São Paulo,3550308,9,12,2020-12-09,365670,2175,3080.712,1638.1428571,14805,44,124.7298,41,0.0404873246,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,50
São Paulo,3550308,10,12,2020-12-10,367666,1996,3097.528,1626.8571429,14868,63,125.2605,38,0.0404388766,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,50
São Paulo,3550308,11,12,2020-12-11,369620,1954,3113.99,1604.2857143,14906,38,125.5807,38.4285714,0.0403279043,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,50
São Paulo,3550308,12,12,2020-12-12,371468,1848,3129.559,1561.2857143,14944,38,125.9008,35.8571429,0.0402295756,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,50
São Paulo,3550308,13,12,2020-12-13,371669,201,3131.252,1498.1428571,14968,24,126.103,38.5714286,0.0402723929,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,51
São Paulo,3550308,14,12,2020-12-14,371959,290,3133.695,1501.2857143,14984,16,126.2378,39.8571429,0.0402840098,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,51
São Paulo,3550308,15,12,2020-12-15,372875,916,3141.413,1340,15054,70,126.8276,41.8571429,0.0403727791,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,51
São Paulo,3550308,16,12,2020-12-16,372875,0,3141.413,1029.2857143,15054,0,126.8276,35.5714286,0.0403727791,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,51
São Paulo,3550308,17,12,2020-12-17,377507,4632,3180.437,1405.8571429,15175,121,127.847,43.8571429,0.0401979301,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,51
São Paulo,3550308,18,12,2020-12-18,379532,2025,3197.497,1416,15223,48,128.2514,45.2857143,0.0401099249,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,51
São Paulo,3550308,19,12,2020-12-19,382030,2498,3218.542,1508.8571429,15266,43,128.6136,46,0.0399602125,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,51
São Paulo,3550308,20,12,2020-12-20,382030,0,3218.542,1480.1428571,15266,0,128.6136,42.5714286,0.0399602125,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,52
São Paulo,3550308,21,12,2020-12-21,382760,730,3224.692,1543,15280,14,128.7316,42.2857143,0.0399205769,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,52
São Paulo,3550308,22,12,2020-12-22,385111,2351,3244.499,1748,15334,54,129.1865,40,0.0398170917,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,52
São Paulo,3550308,23,12,2020-12-23,387524,2413,3264.828,2092.7142857,15384,50,129.6078,47.1428571,0.0396981864,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,52
São Paulo,3550308,24,12,2020-12-24,389822,2298,3284.188,1759.2857143,15440,56,130.0795,37.8571429,0.039607821,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,52
São Paulo,3550308,25,12,2020-12-25,390834,1012,3292.714,1614.5714286,15449,9,130.1554,32.2857143,0.0395282908,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,52
São Paulo,3550308,26,12,2020-12-26,391257,423,3296.278,1318.1428571,15456,7,130.2143,27.1428571,0.0395034466,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,52
São Paulo,3550308,27,12,2020-12-27,391917,660,3301.838,1412.4285714,15463,7,130.2733,28.1428571,0.0394547825,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,53
São Paulo,3550308,28,12,2020-12-28,392401,484,3305.916,1377.2857143,15477,14,130.3913,28.1428571,0.0394417955,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,53
São Paulo,3550308,29,12,2020-12-29,395846,3445,3334.94,1533.5714286,15541,64,130.9305,29.5714286,0.0392602174,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,53
São Paulo,3550308,30,12,2020-12-30,399061,3215,3362.026,1648.1428571,15601,60,131.4359,31,0.0390942738,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,53
São Paulo,3550308,31,12,2020-12-31,401718,2657,3384.41,1699.4285714,15679,78,132.0931,34.1428571,0.0390298667,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,53
São Paulo,3550308,1,1,2021-01-01,402835,1117,3393.821,1714.4285714,15695,16,132.2279,35.1428571,0.0389613614,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,2,1,2021-01-02,403388,553,3398.48,1733,15716,21,132.4048,37.1428571,0.0389600087,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,3,1,2021-01-03,404025,637,3403.846,1729.7142857,15725,9,132.4806,37.4285714,0.0389208589,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,4,1,2021-01-04,404576,551,3408.489,1739.2857143,15743,18,132.6323,38,0.0389123428,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,5,1,2021-01-05,407557,2981,3433.603,1673,15836,93,133.4158,42.1428571,0.0388559146,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,6,1,2021-01-06,410765,3208,3460.63,1672,15910,74,134.0392,44.1428571,0.0387326087,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,7,1,2021-01-07,413892,3127,3486.974,1739.1428571,15970,60,134.5447,41.5714286,0.0385849449,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,8,1,2021-01-08,417221,3329,3515.021,2055.1428571,16040,70,135.1345,49.2857143,0.038444853,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,9,1,2021-01-09,419996,2775,3538.4,2372.5714286,16113,73,135.7495,56.7142857,0.0383646511,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,10,1,2021-01-10,420939,943,3546.344,2416.2857143,16130,17,135.8927,57.8571429,0.0383190914,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,11,1,2021-01-11,421614,675,3552.031,2434,16142,12,135.9938,57,0.0382862049,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,12,1,2021-01-12,424252,2638,3574.256,2385,16208,66,136.5498,53.1428571,0.0382037091,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,13,1,2021-01-13,427832,3580,3604.417,2438.1428571,16291,83,137.2491,54.4285714,0.0380780306,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,14,1,2021-01-14,430702,2870,3628.596,2401.4285714,16388,97,138.0663,59.7142857,0.0380495099,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,15,1,2021-01-15,434168,3466,3657.796,2421,16486,98,138.8919,63.7142857,0.0379714765,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,16,1,2021-01-16,437229,3061,3683.585,2461.8571429,16561,75,139.5238,64,0.0378771765,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,17,1,2021-01-17,438369,1140,3693.189,2490,16580,19,139.6839,64.2857143,0.0378220175,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,18,1,2021-01-18,439011,642,3698.598,2485.2857143,16592,12,139.785,64.2857143,0.0377940416,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,19,1,2021-01-19,442477,3466,3727.798,2603.5714286,16667,75,140.4168,65.5714286,0.0376674946,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,20,1,2021-01-20,445876,3399,3756.434,2577.7142857,16772,105,141.3014,68.7142857,0.0376158394,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,21,1,2021-01-21,448744,2868,3780.597,2577.4285714,16855,83,142.0007,66.7142857,0.0375603908,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,22,1,2021-01-22,450460,1716,3795.054,2327.4285714,16915,60,142.5062,61.2857143,0.0375505039,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,23,1,2021-01-23,453461,3001,3820.337,2318.8571429,16976,61,143.0201,59.2857143,0.037436516,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,24,1,2021-01-24,454355,894,3827.869,2283.7142857,16988,12,143.1212,58.2857143,0.0373892661,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,25,1,2021-01-25,454900,545,3832.46,2269.8571429,17004,16,143.256,58.8571429,0.0373796439,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,26,1,2021-01-26,456067,1167,3842.292,1941.4285714,17023,19,143.4161,50.8571429,0.0373256561,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,27,1,2021-01-27,459360,3293,3870.035,1926.2857143,17131,108,144.326,51.2857143,0.0372931905,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,28,1,2021-01-28,462905,3545,3899.901,2023,17199,68,144.8988,49.1428571,0.0371544917,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,29,1,2021-01-29,466172,3267,3927.425,2244.5714286,17250,51,145.3285,47.8571429,0.0370035094,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,30,1,2021-01-30,468893,2721,3950.349,2204.5714286,17309,59,145.8256,47.5714286,0.0369146053,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,31,1,2021-01-31,469657,764,3956.786,2186,17333,24,146.0278,49.2857143,0.0369056567,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,1,2,2021-02-01,470125,468,3960.728,2175,17341,8,146.0952,48.1428571,0.0368859346,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,2,2,2021-02-02,473263,3138,3987.166,2456.5714286,17412,71,146.6933,55.5714286,0.0367913824,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,3,2,2021-02-03,476299,3036,4012.743,2419.8571429,17474,62,147.2157,49,0.036687039,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,4,2,2021-02-04,479512,3213,4039.812,2372.4285714,17523,49,147.6285,46.2857143,0.0365434025,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,5,2,2021-02-05,481934,2422,4060.217,2251.7142857,17583,60,148.134,47.5714286,0.0364842489,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,6,2,2021-02-06,484353,2419,4080.597,2208.5714286,17632,49,148.5468,46.1428571,0.0364032018,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,7,2,2021-02-07,485155,802,4087.354,2214,17650,18,148.6984,45.2857143,0.0363801259,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,8,2,2021-02-08,485709,554,4092.021,2226.2857143,17666,16,148.8332,46.4285714,0.0363715723,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,9,2,2021-02-09,488446,2737,4115.08,2169,17759,93,149.6168,49.5714286,0.0363581645,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,10,2,2021-02-10,491256,2810,4138.754,2136.7142857,17822,63,150.1475,49.7142857,0.0362784373,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,11,2,2021-02-11,493409,2153,4156.892,1985.2857143,17893,71,150.7457,52.8571429,0.0362640325,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
São Paulo,3550308,12,2,2021-02-12,495938,2529,4178.199,2000.5714286,17954,61,151.2596,53,0.0362021059,RM de São Paulo,10,Grande São Paulo,10,11869660,1853286,152111,>5000,1,-23.5329,-46.6395,NA
